Age,Education,Dependents,Residence_Type,City_Tier,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Employment_Type_Private,Employment_Type_Self-Employed,Employment_Type_Skilled Labor,Employment_Type_Unemployed,Tax_Return_Filed_Unknown,Tax_Return_Filed_Yes,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
43,0,1,0,2,2,8,78060,40080.0,2,5400538,117746,95.0,271240.0,102528.0,338662.0,56.35,4,3,480.0,0,3,3314867,15,14.72,1,5748061.0,57.67,8715405,1,0,0,0,1,0,0,0,1,0,1,0,0,0
53,1,0,1,1,22,22,131475,0.0,0,0,0,0.0,755870.0,677702.0,601014.0,14.97,4,2,710.0,0,0,4930719,10,9.73,0,3135356.0,65.88499999999999,4930719,1,0,0,1,0,0,0,0,1,0,0,0,0,0
48,3,2,1,2,9,24,96571,0.0,0,0,0,0.0,1124453.0,237197.0,625746.0,1.7,2,1,666.0,0,0,4187304,25,10.99,1,5234480.0,79.99,4187304,1,0,0,0,1,0,0,0,1,0,1,0,0,0
28,1,1,1,2,2,5,55672,0.0,1,2878689,34837,62.58,552281.0,297288.0,358826.0,61.31,4,1,567.0,0,1,271585,5,16.58,1,424509.0,63.98,3150274,1,0,0,0,1,0,0,0,1,0,0,0,0,1
53,4,0,0,3,16,16,101616,17228.0,1,2917988,28271,27.82,753222.0,101433.0,604179.0,35.02,3,3,626.0,0,0,6451130,25,13.97,1,7932794.0,81.32,9369118,0,0,0,0,1,0,0,0,1,0,1,0,0,0
40,1,0,0,4,2,15,100623,28443.0,0,0,0,0.0,644468.0,488245.0,590504.0,9.77,3,2,720.0,0,0,291106,2,9.98,0,3135356.0,65.88499999999999,291106,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26,3,2,0,1,1,2,65546,6775.0,0,0,0,0.0,536886.0,0.0,537227.0,0.0,3,2,659.0,0,0,170886,2,10.75,0,3135356.0,65.88499999999999,170886,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,2,3,0,2,4,4,49554,0.0,1,2734374,39917,80.55,304211.0,103841.0,280179.0,62.82,2,1,388.0,1,3,1340363,20,16.21,1,1499733.0,89.37,4074737,1,0,0,0,0,0,0,0,1,0,1,0,0,0
44,3,3,1,1,5,19,98807,0.0,2,6633842,77643,78.58,636111.0,0.0,401534.0,60.88,3,1,531.0,0,2,1205218,5,14.21,0,3135356.0,65.88499999999999,7839060,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,1,0,1,3,2,4,72270,0.0,1,3355054,47206,65.32,492538.0,359363.0,236582.0,65.46,2,3,576.0,0,1,4247966,20,14.78,1,4399561.0,95.0,7603020,0,1,0,1,0,0,0,0,1,0,1,0,0,0
34,1,0,1,2,9,10,68647,88966.0,1,1295083,28035,40.84,159742.0,42621.0,215399.0,11.24,1,1,568.0,0,1,979504,5,13.92,0,3135356.0,65.88499999999999,2274587,0,1,0,1,0,0,0,0,1,0,0,0,0,1
28,1,0,0,3,0,3,58126,0.0,0,0,0,0.0,1089889.0,0.0,637541.0,61.0,3,1,694.0,0,0,261648,7,11.54,0,3135356.0,65.88499999999999,261648,0,1,0,1,0,0,0,0,1,1,0,0,0,0
40,0,3,1,1,14,19,85524,0.0,0,0,0,0.0,2002183.0,270649.0,1319443.0,27.14,5,1,632.0,0,0,280569,7,12.21,0,3135356.0,65.88499999999999,280569,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24,1,0,0,2,1,1,64412,0.0,0,0,0,0.0,215796.0,111564.0,123245.0,38.97,3,3,660.0,0,0,817978,5,11.87,1,896348.0,91.26,817978,0,1,0,1,0,0,0,0,1,0,0,0,0,1
49,1,3,0,2,2,2,72676,0.0,0,0,0,0.0,188588.0,109325.0,266289.0,34.07,3,2,671.0,0,0,3076083,5,10.72,0,3135356.0,65.88499999999999,3076083,1,0,0,0,1,0,0,0,1,0,0,0,0,0
42,3,0,1,2,1,16,124051,14371.0,0,0,0,0.0,911129.0,0.0,1145291.0,1.57,2,3,704.0,0,0,1681601,5,10.26,1,2614540.0,64.32,1681601,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36,3,3,0,4,3,13,76258,0.0,0,0,0,0.0,796633.0,170679.0,769295.0,12.44,2,1,617.0,0,0,1094484,3,13.83,1,1914875.0,57.16,1094484,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35,2,0,1,1,0,7,76980,0.0,0,0,0,0.0,1428408.0,956374.0,780769.0,42.08,2,1,639.0,0,0,1137408,2,12.32,1,1856712.0,61.26,1137408,0,1,0,1,0,0,0,0,1,0,0,0,1,0
22,4,0,1,3,0,0,72716,102774.0,2,376935,3963,5.45,1199163.0,341618.0,773718.0,0.0,1,2,606.0,0,1,2201219,15,12.87,1,2202149.0,95.0,2578154,0,1,0,0,1,0,0,0,1,0,1,0,0,0
48,4,1,1,2,8,11,83925,0.0,0,0,0,0.0,1847777.0,0.0,2216640.0,34.47,2,1,657.0,0,0,4073711,30,11.07,1,7852272.0,51.88,4073711,1,0,0,1,0,0,0,0,1,0,1,0,0,0
41,0,0,1,1,1,5,54079,0.0,0,0,0,0.0,564892.0,429618.0,692916.0,44.0,2,0,661.0,0,0,542062,5,11.81,1,775775.0,69.87,542062,0,1,0,0,1,0,0,0,1,0,0,1,0,0
27,4,2,1,1,2,5,68185,0.0,0,0,0,0.0,977804.0,143149.0,428551.0,19.21,1,2,687.0,0,0,110602,3,11.34,0,3135356.0,65.88499999999999,110602,1,0,0,0,1,0,0,0,1,0,0,1,0,0
34,0,0,1,1,0,2,9732,0.0,0,0,0,0.0,62958.0,10959.0,26289.0,35.83,1,0,652.0,0,0,646088,20,11.84,1,1071364.0,60.31,646088,0,1,0,0,0,0,1,0,0,0,1,0,0,0
64,3,3,1,2,26,40,88177,0.0,2,1430041,13553,15.37,285114.0,73291.0,248186.0,22.07,2,3,667.0,0,0,455783,3,11.86,0,3135356.0,65.88499999999999,1885824,1,0,0,1,0,0,0,0,1,0,0,0,1,0
35,3,0,0,4,2,4,78633,23882.0,0,0,0,0.0,1920273.0,538524.0,1464694.0,22.28,1,2,688.0,0,0,1023285,7,11.07,1,1188050.0,86.13,1023285,0,1,0,1,0,0,0,0,0,0,0,0,0,1
27,5,2,1,2,2,3,48981,85563.0,1,2050359,21252,43.39,488983.0,340165.0,411668.0,7.16,1,1,557.0,0,2,343656,3,14.62,0,3135356.0,65.88499999999999,2394015,1,0,0,1,0,0,0,0,1,0,0,0,1,0
49,1,2,1,1,26,28,103785,173594.0,0,0,0,0.0,2078659.0,0.0,1680366.0,54.81,3,2,667.0,0,0,1006761,5,11.27,0,3135356.0,65.88499999999999,1006761,1,0,0,0,0,1,0,0,1,0,0,0,1,0
32,4,3,1,2,7,7,116376,0.0,0,0,0,0.0,1503558.0,915263.0,1174971.0,17.04,4,3,689.0,0,0,1889579,2,10.82,0,3135356.0,65.88499999999999,1889579,1,0,0,0,1,0,0,0,1,0,0,0,1,0
23,3,3,1,3,1,2,72482,59999.0,0,0,0,0.0,203055.0,55287.0,241488.0,0.0,2,3,659.0,0,0,1832195,15,10.47,1,2259121.0,81.1,1832195,0,1,0,1,0,0,0,0,1,0,1,0,0,0
51,5,3,0,2,4,6,61963,59086.0,1,2174245,17787,28.71,424935.0,0.0,290179.0,53.91,1,2,525.0,1,0,621013,7,16.3,0,3135356.0,65.88499999999999,2795258,1,0,0,1,0,0,0,1,0,1,0,0,0,0
51,3,2,1,1,3,7,83491,0.0,0,0,0,0.0,1214513.0,411361.0,702669.0,43.02,5,2,655.0,0,0,1521463,5,11.16,1,1607765.0,94.63,1521463,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,3,2,0,3,3,3,60589,0.0,0,0,0,0.0,719553.0,310900.0,787612.0,64.81,2,2,681.0,0,0,699528,2,10.6,0,3135356.0,65.88499999999999,699528,1,0,0,1,0,0,0,0,1,0,0,0,1,0
42,1,0,1,2,3,8,24016,0.0,1,776636,8532,35.53,115865.0,168764.0,53282.0,37.77,1,0,491.0,1,2,1671715,20,13.69,1,1960244.0,85.28,2448351,0,1,0,0,0,0,1,0,0,0,1,0,0,0
54,3,3,0,4,2,10,53688,200113.0,2,2631016,37420,69.7,319427.0,145920.0,298319.0,36.25,3,1,368.0,1,4,332782,7,14.76,0,3135356.0,65.88499999999999,2963798,1,0,0,1,0,0,0,0,1,1,0,0,0,0
63,2,0,1,1,8,40,137045,0.0,0,0,0,0.0,3328096.0,429133.0,1295579.0,17.4,3,4,663.0,0,0,1594023,5,10.12,1,2583299.0,61.7,1594023,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33,3,2,1,1,9,10,112702,0.0,2,2195074,20546,18.23,1399046.0,0.0,811654.0,32.05,4,1,668.0,0,0,3878373,15,10.93,1,5740789.0,67.56,6073447,1,0,0,0,1,0,0,0,1,0,1,0,0,0
26,1,1,1,2,0,1,65499,54247.0,2,3877643,39354,60.08,557560.0,223968.0,534098.0,38.82,3,2,539.0,0,1,2505295,30,16.76,1,4631526.0,54.09,6382938,1,0,0,1,0,0,0,0,1,0,1,0,0,0
41,1,0,1,2,5,10,67961,0.0,0,0,0,0.0,1183206.0,0.0,426564.0,36.29,2,2,644.0,0,0,1064553,5,13.13,0,3135356.0,65.88499999999999,1064553,0,1,0,1,0,0,0,0,1,0,0,0,1,0
44,3,2,0,4,6,16,60310,0.0,0,0,0,0.0,719611.0,80971.0,908437.0,64.01,2,1,664.0,0,0,413927,3,10.21,1,603747.0,68.56,413927,0,0,1,1,0,0,0,0,1,0,0,1,0,0
24,3,0,1,2,0,0,70024,424465.0,2,2784604,27457,39.21,804274.0,344828.0,554167.0,52.33,3,2,644.0,0,0,765773,5,13.69,1,1175367.0,65.15,3550377,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,4,2,1,2,4,6,58908,0.0,3,1368055,16383,27.81,965041.0,1520746.0,1009153.0,48.89,1,1,632.0,0,0,4316828,20,13.52,1,6408791.0,67.36,5684883,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24,0,0,1,1,0,2,101303,0.0,0,0,0,0.0,1161005.0,648779.0,744844.0,46.38,4,1,674.0,0,0,551868,5,11.71,1,709449.0,77.79,551868,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25,4,0,0,4,1,2,28621,45686.0,0,0,0,0.0,673217.0,595359.0,281086.0,41.61,1,2,667.0,0,0,328754,3,11.38,1,525924.0,62.51,328754,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,3,0,1,2,1,4,50825,0.0,0,0,0,0.0,861843.0,0.0,615934.0,57.34,1,2,677.0,0,0,2357057,10,10.61,1,2895020.0,81.42,2357057,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30,4,0,1,1,4,8,67126,0.0,0,0,0,0.0,322998.0,0.0,201998.0,22.72,3,1,675.0,0,0,581171,7,10.0,1,593136.0,95.0,581171,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,3,1,1,2,1,2,78773,0.0,0,0,0,0.0,519117.0,0.0,457251.0,34.89,1,2,682.0,0,0,664546,5,11.76,1,1112074.0,59.76,664546,1,0,0,1,0,0,0,0,1,0,0,0,0,1
56,3,0,1,1,9,15,91406,19705.0,1,597526,6120,6.7,1442198.0,0.0,937463.0,43.4,2,1,641.0,0,1,811372,7,11.73,1,1215408.0,66.76,1408898,0,0,1,1,0,0,0,0,1,1,0,0,0,0
46,1,2,1,3,13,18,140953,0.0,1,4962327,42250,29.97,396657.0,111075.0,300030.0,43.15,5,2,655.0,0,1,1063699,5,11.24,1,1504602.0,70.7,6026026,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48,1,3,1,1,5,7,104541,28242.0,0,0,0,0.0,1676422.0,309663.0,738798.0,25.71,3,2,713.0,0,0,853909,5,9.1,0,3135356.0,65.88499999999999,853909,1,0,0,1,0,0,0,0,1,0,0,0,0,1
25,4,0,1,1,0,0,44561,0.0,1,2858587,41135,92.31,225519.0,159424.0,156968.0,43.9,4,2,373.0,1,4,1408212,20,13.65,1,2096706.0,67.16,4266799,0,1,0,1,0,0,0,0,0,0,1,0,0,0
44,0,3,1,1,1,2,117165,0.0,0,0,0,0.0,1585486.0,0.0,1651325.0,28.55,3,3,677.0,0,0,2945164,5,10.08,1,4253041.0,69.25,2945164,1,0,0,0,1,0,0,1,0,0,0,0,0,0
46,3,3,1,1,9,9,51308,0.0,1,1620169,17741,34.58,591358.0,0.0,528026.0,42.41,1,1,606.0,0,2,195902,5,13.14,1,243374.0,80.49,1816071,1,0,0,1,0,0,0,0,1,1,0,0,0,0
26,4,2,1,1,0,0,40702,0.0,0,0,0,0.0,1013860.0,176329.0,317649.0,44.98,2,1,675.0,0,0,993820,10,11.28,1,1138424.0,87.3,993820,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36,4,0,1,2,4,4,62980,0.0,1,273216,3245,5.15,1036700.0,0.0,780170.0,38.18,3,1,648.0,0,0,2451971,5,13.02,1,3590399.0,68.29,2725187,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27,4,0,1,1,2,4,94386,0.0,0,0,0,0.0,2190288.0,446568.0,777394.0,43.01,3,2,690.0,0,0,310888,5,11.83,0,3135356.0,65.88499999999999,310888,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,4,1,1,1,3,6,97227,0.0,0,0,0,0.0,553900.0,176170.0,336631.0,32.24,2,2,682.0,0,0,1728495,2,11.53,0,3135356.0,65.88499999999999,1728495,1,0,0,0,0,0,0,0,1,0,0,0,1,0
29,1,3,1,2,0,8,42310,72703.0,1,2569183,29412,69.52,371423.0,0.0,163478.0,47.66,2,0,385.0,1,5,560889,3,16.66,1,721893.0,77.7,3130072,1,0,0,0,0,1,0,0,1,0,0,0,1,0
53,3,2,0,4,2,6,61703,0.0,2,3541394,36508,59.17,718416.0,230609.0,698336.0,70.77,2,2,765.0,1,2,990013,3,8.9,0,3135356.0,65.88499999999999,4531407,1,0,0,0,0,0,0,0,1,0,0,0,1,0
32,2,0,1,1,0,5,74832,0.0,1,3396378,33009,44.11,1081502.0,610631.0,633984.0,32.73,4,3,506.0,0,3,513510,2,14.97,0,3135356.0,65.88499999999999,3909888,0,1,0,1,0,0,0,0,1,0,0,0,1,0
44,3,0,1,1,12,15,128030,0.0,0,0,0,0.0,641455.0,180519.0,441076.0,23.91,3,4,661.0,0,0,5324936,20,11.13,1,6024135.0,88.39,5324936,0,1,0,1,0,0,0,0,1,0,1,0,0,0
41,3,1,0,3,1,1,39054,5981.0,1,1906704,22245,56.96,401128.0,360462.0,274945.0,75.23,2,0,528.0,0,2,2909767,20,13.95,1,4340117.0,67.04,4816471,1,0,0,1,0,0,0,0,1,0,1,0,0,0
25,2,0,0,4,0,0,52099,0.0,0,0,0,0.0,665288.0,0.0,350385.0,18.64,2,2,628.0,0,0,189123,10,11.6,1,225479.0,83.88,189123,0,1,0,0,1,0,0,0,1,1,0,0,0,0
27,4,3,0,1,0,6,84541,0.0,0,0,0,0.0,979827.0,1383208.0,1144858.0,40.75,4,1,675.0,0,0,666690,7,10.35,0,3135356.0,65.88499999999999,666690,1,0,0,1,0,0,0,0,1,1,0,0,0,0
39,1,0,1,2,4,14,109520,0.0,0,0,0,0.0,1156964.0,0.0,1095892.0,57.91,2,2,669.0,0,0,982110,10,11.17,0,3135356.0,65.88499999999999,982110,0,0,1,0,1,0,0,0,1,1,0,0,0,0
60,3,2,1,2,13,30,119385,0.0,1,5839475,58784,49.24,360550.0,303751.0,266816.0,54.66,3,1,583.0,0,1,567025,5,16.84,0,3135356.0,65.88499999999999,6406500,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,1,3,1,2,0,2,61999,238462.0,0,0,0,0.0,635562.0,1161487.0,379066.0,23.27,3,3,690.0,0,0,2539637,10,11.23,1,3193235.0,79.53,2539637,1,0,0,1,0,0,0,0,1,0,0,0,0,0
42,3,2,1,2,0,1,47229,0.0,1,1540852,19362,41.0,178373.0,0.0,167352.0,62.77,1,1,614.0,0,0,505060,7,12.16,0,3135356.0,65.88499999999999,2045912,1,0,0,0,0,0,0,0,1,1,0,0,0,0
44,2,0,1,1,11,15,126329,32284.0,4,7963451,95902,75.91,411839.0,0.0,202178.0,98.98784180197512,4,4,574.0,0,1,612762,7,13.96,1,1001752.0,61.17,8576213,0,1,0,0,1,0,0,0,1,1,0,0,0,0
50,2,2,1,1,13,22,131213,0.0,3,9485780,99373,75.73,977598.0,150914.0,1207829.0,79.82,5,2,473.0,0,4,3715867,15,15.46,1,5235998.0,70.97,13201647,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36,1,1,0,4,10,11,48754,0.0,0,0,0,0.0,449219.0,0.0,192199.0,22.0,3,0,681.0,0,0,379687,7,10.87,0,3135356.0,65.88499999999999,379687,1,0,0,0,1,0,0,0,1,1,0,0,0,0
38,1,2,1,1,4,4,12304,0.0,0,0,0,78.25258208676395,61232.0,19179.0,38402.0,68.53,1,0,581.0,0,0,394697,30,14.36,1,581341.0,67.89,394697,1,0,0,0,0,0,1,0,1,0,1,0,0,0
32,0,0,1,2,2,5,28107,0.0,0,0,0,0.0,667435.0,336430.0,810848.0,28.91,1,2,662.0,0,0,803426,5,10.68,1,1388598.0,57.86,803426,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31,4,0,1,4,1,2,39528,0.0,1,529176,7542,19.08,196285.0,0.0,98208.0,19.51,1,2,630.0,0,0,1883721,15,12.96,1,2528163.0,74.51,2412897,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,2,1,4,4,4,37425,0.0,0,0,0,0.0,303830.0,39893.0,265045.0,15.77,3,1,670.0,0,0,353351,3,11.84,0,3135356.0,65.88499999999999,353351,1,0,0,0,1,0,0,0,0,0,0,1,0,0
28,4,0,1,1,2,5,77383,0.0,0,0,0,0.0,1756312.0,1506066.0,1040261.0,42.57,3,2,675.0,0,0,1000430,5,10.8,0,3135356.0,65.88499999999999,1000430,0,1,0,1,0,0,0,0,1,1,0,0,0,0
33,4,2,1,2,0,5,53415,19508.0,0,0,0,0.0,884206.0,133642.0,1035559.0,36.52,3,2,645.0,0,0,533035,3,12.46,0,3135356.0,65.88499999999999,533035,1,0,0,1,0,0,0,0,1,0,0,0,1,0
36,0,0,1,1,5,14,82337,0.0,1,848416,10193,12.38,1049035.0,184696.0,305812.0,36.58,2,3,678.0,0,0,3580874,20,11.14,1,3810571.0,93.97,4429290,1,0,0,0,1,0,0,0,1,0,1,0,0,0
38,1,0,1,2,2,8,98888,24871.0,1,2301173,22432,22.68,1403295.0,516415.0,1307921.0,49.7,2,1,638.0,0,0,1193553,5,12.55,0,3135356.0,65.88499999999999,3494726,1,0,0,1,0,0,0,0,1,1,0,0,0,0
33,5,1,0,3,0,7,83444,0.0,0,0,0,0.0,817330.0,0.0,933498.0,43.29,5,1,657.0,0,0,552937,7,10.54,0,3135356.0,65.88499999999999,552937,1,0,0,0,0,0,0,0,1,0,0,0,0,1
49,4,1,0,4,1,4,32527,0.0,1,1775498,20264,62.3,162468.0,0.0,156580.0,58.64,1,0,557.0,0,1,577236,5,16.21,0,3135356.0,65.88499999999999,2352734,1,0,0,0,0,0,0,0,1,0,0,0,1,0
51,1,1,1,2,14,15,54696,0.0,0,0,0,0.0,520251.0,114814.0,184325.0,45.71,2,2,693.0,0,0,1775832,10,10.65,1,3677471.0,48.29,1775832,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45,3,0,0,4,1,20,82495,0.0,1,2284707,32347,39.21,1148461.0,463281.0,888197.0,47.21,2,2,644.0,0,0,389922,5,13.45,0,3135356.0,65.88499999999999,2674629,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,3,1,0,3,8,13,42539,34735.0,0,0,0,0.0,363208.0,0.0,172345.0,30.62,1,1,637.0,0,0,225344,5,13.7,1,350890.0,64.22,225344,1,0,0,0,1,0,0,0,1,0,0,0,0,1
26,5,2,0,4,1,1,38715,0.0,0,0,0,0.0,582993.0,116512.0,264719.0,51.73,2,1,661.0,0,0,890133,10,11.32,1,1046243.0,85.08,890133,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,2,0,4,14,23,73962,0.0,0,0,0,0.0,572325.0,0.0,311032.0,23.43,3,3,684.0,0,0,2831753,15,10.55,1,3163958.0,89.5,2831753,0,0,0,1,0,0,0,0,1,0,1,0,0,0
27,4,0,1,1,1,1,88925,0.0,0,0,0,0.0,739545.0,1123495.0,660414.0,46.7,3,2,692.0,0,0,5486899,25,11.06,1,8403752.0,65.29,5486899,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,1,1,1,12,15,85694,0.0,0,0,0,0.0,719340.0,0.0,875809.0,6.57,5,2,640.0,0,0,530506,7,12.43,0,3135356.0,65.88499999999999,530506,0,0,0,0,0,1,0,0,1,1,0,0,0,0
51,3,3,1,1,5,27,150954,0.0,2,8442874,105323,69.77,602095.0,308256.0,311844.0,60.72,5,3,508.0,0,2,4005439,5,15.64,0,3135356.0,65.88499999999999,12448313,1,0,0,1,0,0,0,0,1,0,0,0,0,0
41,0,3,1,1,4,4,15361,0.0,1,392110,5467,35.59,195256.0,0.0,-38017.0,60.03,1,0,587.0,0,2,1138118,20,14.09,1,1375201.0,82.76,1530228,1,0,0,0,0,0,1,0,0,0,1,0,0,0
31,3,3,1,1,6,6,62081,0.0,0,0,0,0.0,544144.0,0.0,361888.0,51.89,1,3,664.0,0,0,379629,5,11.37,0,3135356.0,65.88499999999999,379629,1,0,0,1,0,0,0,0,1,0,0,0,1,0
47,3,3,1,1,20,26,152914,232601.0,0,0,0,0.0,2275660.0,0.0,1987737.0,49.68,3,3,701.0,0,0,1051999,2,9.03,0,3135356.0,65.88499999999999,1051999,1,0,0,1,0,0,0,0,1,0,0,1,0,0
30,3,3,0,3,6,7,107974,20222.0,1,2908133,22775,21.09,949299.0,0.0,936433.0,29.07,2,2,639.0,0,0,1170361,3,13.85,0,3135356.0,65.88499999999999,4078494,1,0,0,0,1,0,0,0,0,0,0,0,1,0
27,1,1,1,1,4,6,108237,16429.0,0,0,0,0.0,1819230.0,474817.0,1174083.0,23.15,2,2,665.0,0,0,360954,3,10.17,1,454042.0,79.5,360954,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38,2,2,1,1,0,8,79348,0.0,0,0,0,0.0,354969.0,0.0,111629.0,30.27,3,1,661.0,0,0,1011268,7,11.54,1,1720263.0,58.79,1011268,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22,3,0,0,3,1,1,30669,0.0,2,1084259,12346,40.26,317971.0,76346.0,367281.0,59.66,1,1,580.0,0,0,848794,10,16.71,1,1295478.0,65.52,1933053,0,1,0,1,0,0,0,0,0,0,0,0,0,0
38,2,1,0,3,2,8,76093,0.0,0,0,0,0.0,1795644.0,410133.0,1015215.0,29.9,1,2,692.0,0,0,229004,3,11.11,0,3135356.0,65.88499999999999,229004,1,0,0,0,1,0,0,0,1,0,0,1,0,0
40,0,0,1,1,5,14,111207,39837.0,0,0,0,0.0,1767340.0,910289.0,778980.0,27.92,2,2,654.0,0,0,6158943,15,11.58,1,7340028.0,83.91,6158943,0,0,0,0,1,0,0,0,1,0,1,0,0,0
37,3,1,0,3,0,2,47285,0.0,0,0,0,0.0,992049.0,877819.0,704792.0,0.53,2,0,665.0,0,0,1494540,10,11.74,0,3135356.0,65.88499999999999,1494540,1,0,0,1,0,0,0,0,1,0,0,0,0,0
52,1,0,1,2,9,20,25145,15869.0,0,0,0,0.0,326705.0,202683.0,335780.0,7.1,2,1,695.0,0,0,960686,20,10.87,1,1101544.0,87.21,960686,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39,4,0,1,1,0,14,125411,37908.0,0,0,0,0.0,1596883.0,221330.0,701901.0,2.41,2,4,564.0,1,0,4776614,20,15.62,1,5219229.0,91.52,4776614,1,0,0,0,0,0,0,0,1,0,1,0,0,0
28,1,2,1,1,1,4,91951,19272.0,1,3461941,77701,84.5,671070.0,0.0,574952.0,48.74,2,3,554.0,0,1,354912,7,16.37,0,3135356.0,65.88499999999999,3816853,1,0,0,1,0,0,0,0,1,1,0,0,0,0
29,3,0,0,3,0,3,83197,0.0,1,5230415,49454,59.44,1023931.0,0.0,452420.0,49.69,2,2,375.0,1,5,464904,5,15.03,0,3135356.0,65.88499999999999,5695319,0,1,0,0,0,0,0,0,1,0,0,0,1,0
41,3,3,1,1,12,12,59672,13399.0,1,2859873,31824,53.33,449816.0,78402.0,191250.0,53.21,3,0,513.0,0,3,1830137,25,15.3,1,2569176.0,71.23,4690010,1,0,0,0,0,0,0,0,1,0,1,0,0,0
52,3,0,1,4,5,18,44744,0.0,1,2241367,34215,76.47,235295.0,33681.0,241120.0,95.0,1,1,503.0,0,3,618739,3,15.01,1,1029222.0,60.12,2860106,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,3,2,1,4,0,0,45849,0.0,1,2843772,65081,95.0,232059.0,0.0,318098.0,28.01,2,2,449.0,0,3,1367934,15,13.51,0,3135356.0,65.88499999999999,4211706,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,4,2,0,3,0,0,44950,36905.0,1,2054973,24389,54.26,339622.0,76932.0,264710.0,60.42,1,0,508.0,0,2,3302533,25,15.6,1,4604544.0,71.72,5357506,0,1,0,1,0,0,0,0,0,0,1,0,0,0
39,3,0,1,1,4,10,61672,15298.0,1,3265020,38517,62.45,629881.0,0.0,224898.0,29.9,2,2,518.0,0,3,632106,3,16.65,0,3135356.0,65.88499999999999,3897126,0,1,0,1,0,0,0,0,1,0,0,0,1,0
33,3,0,0,3,6,6,78768,94872.0,2,2531085,57574,73.09,534750.0,0.0,618571.0,36.15,1,2,481.0,1,2,734763,7,15.32,0,3135356.0,65.88499999999999,3265848,0,1,0,1,0,0,0,0,1,1,0,0,0,0
45,1,0,1,3,4,24,98497,208711.0,0,0,0,0.0,1558295.0,0.0,1550758.0,26.98,2,1,698.0,0,0,1275327,3,11.82,1,1343835.0,94.9,1275327,0,1,0,1,0,0,0,0,1,0,0,0,0,1
29,2,1,1,1,1,2,89628,0.0,1,3942552,42832,47.79,937702.0,0.0,413383.0,51.54,3,3,451.0,1,2,3135904,15,16.36,1,3459648.0,90.64,7078456,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32,3,3,1,1,0,4,68412,0.0,1,3041500,29871,43.66,880354.0,0.0,761627.0,39.43,2,3,597.0,0,1,2401070,15,16.49,1,4236445.0,56.68,5442570,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35,0,2,1,2,11,12,45977,0.0,0,0,0,0.0,589542.0,527618.0,654581.0,28.79,1,1,696.0,0,0,330310,7,10.61,0,3135356.0,65.88499999999999,330310,1,0,0,0,0,1,0,0,1,1,0,0,0,0
53,3,2,1,3,6,14,64724,0.0,3,5082261,58660,90.63,73210.0,23314.0,57168.0,47.34,3,2,546.0,0,1,591419,2,15.46,0,3135356.0,65.88499999999999,5673680,1,0,0,0,1,0,0,0,0,0,0,0,1,0
30,4,1,1,2,4,4,50344,18917.0,1,2539798,55873,95.0,239275.0,72616.0,198828.0,58.99,1,1,487.0,0,3,697474,2,15.87,0,3135356.0,65.88499999999999,3237272,1,0,0,1,0,0,0,0,1,0,0,0,1,0
